user_id,filtered_count,reference_count,difference,percent_change
cfc26ec7-dc11-43f4-a826-b8598f9f932a,231,231,0,0.0
cfd08259-6c2f-458f-a3d1-a9933af6621b,90,90,0,0.0
cfdd2388-47cf-4b3d-9e5e-2ef33e4acf42,23,23,0,0.0
cff9b828-1fe8-403c-b6dc-c7528f2287c8,6,44,-38,-86.36363636363636
cffecc8a-0f78-4442-84b3-65cd3f7c5101,21,21,0,0.0
d0116dff-bc54-44c5-b9be-7cace90623d9,113,113,0,0.0
d013a67c-38ea-4d26-9a0a-7e7011a631d1,219,224,-5,-2.232142857142857
d03a8c3a-2e8a-4eec-a825-5c653cbf44f2,51,51,0,0.0
d0467bbd-9212-4bff-8c7a-73e747363f80,22,22,0,0.0
d04cd7d2-7610-4d43-8c9c-2c184d3b60b0,29,29,0,0.0
d04d2ee0-51ef-4dd3-a880-63de4a23464d,37,37,0,0.0
d06c8943-3f03-48d6-a5ae-1eaa4712c3d0,109,109,0,0.0
d07a3b36-3ecc-40cb-8300-d5e3b8b525b4,82,82,0,0.0
d07cf8b8-6344-459b-ac91-5f4eb8c1931b,47,47,0,0.0
d08fb367-dd08-455a-946d-f2edcd895c93,44,44,0,0.0
d09d1a3a-777c-41b7-8ad8-0175046fa69d,74,76,-2,-2.631578947368421
d0b599dc-2eb5-41d3-904a-bbf59533e35e,24,24,0,0.0
d0c9e409-17c2-4951-bbda-712f398f7d87,93,93,0,0.0
d0ce26a5-da6c-4958-924e-1f3be4692f45,55,56,-1,-1.7857142857142856
d0f0f9c0-3d71-40bd-af37-8cf338d71b4f,25,25,0,0.0
d0fa60df-6542-4fa2-a0d0-6d05a7732c6d,128,128,0,0.0
d1026f2b-46eb-481a-a725-b8db9a49cb3e,83,83,0,0.0
d10a320d-13c3-4d64-be57-f917ada2d1c4,111,115,-4,-3.4782608695652173
d122437a-e886-402c-8e57-7f574375c68a,126,126,0,0.0
d1229fe6-7b29-4dc6-9189-12e1b9d60d4b,199,199,0,0.0
d127dccd-6457-44db-84b1-09380eccafed,46,46,0,0.0
d1282ac2-e644-4c4c-9be6-754886e42874,237,237,0,0.0
d12ce3ad-1c96-4b81-a58c-a156c4aa34ea,29,30,-1,-3.3333333333333335
d136baa1-e11a-4b98-9a6d-479eff91c56a,45,51,-6,-11.76470588235294
d13ba652-6b45-4a77-bfc3-900ff4586ac8,45,46,-1,-2.1739130434782608
d146ca53-9c9a-4c2e-b25f-38b4b31a9111,140,143,-3,-2.097902097902098
d14f7200-162e-42ad-86ee-e8b0441ed586,153,158,-5,-3.1645569620253164
d1524eef-b0b4-4f34-8a61-561ab65fb41a,24,27,-3,-11.11111111111111
d15492b7-908a-4778-98a0-ac2f715dad91,22,26,-4,-15.384615384615385
d1577f3f-e9f2-44bf-b826-d543a823896e,154,159,-5,-3.1446540880503147
d16f1d34-01fb-4336-b705-896ef2e47020,51,51,0,0.0
d170e575-17eb-4679-b17c-35be3d65653f,57,57,0,0.0
d17bce1c-5b6d-4215-9f33-06c2f916ddba,39,39,0,0.0
d17d426e-4c89-4905-928b-2e4391a7fcc5,146,146,0,0.0
d180fb81-f52b-4e5f-931c-762c57b86bf1,90,90,0,0.0
d185cee5-57d8-4df8-a40f-2a2148487a14,20,20,0,0.0
d18729ed-c68b-43c5-a513-e2eea7c4934c,75,75,0,0.0
d193ccf2-2568-4e17-bf92-caa7e92c55ae,28,28,0,0.0
d1b0de46-91df-4db0-abf8-fb578729224d,55,58,-3,-5.172413793103448
d1b15d9a-84cc-4a99-aa8a-36d6ec379418,120,120,0,0.0
d1c7eed5-90b5-4fe2-857c-3521e6d5653f,96,96,0,0.0
d1ceb48c-fb73-4316-a936-2340e261f9da,353,357,-4,-1.1204481792717087
d1d60a34-b153-4203-8cdc-e2769c2fe78c,36,36,0,0.0
d1f1702d-2a76-48f0-a7a9-361239c1c602,23,23,0,0.0
d1f2c944-47db-4c4e-b585-f9e87865127a,77,79,-2,-2.5316455696202533
d1fbbe7f-faa2-4fb3-8d04-d2a5a02af95f,26,26,0,0.0
d1fc5eda-fd5a-40aa-85a7-bd870c89bfd9,51,51,0,0.0
d203b89b-e752-4732-9179-56461f6db861,71,71,0,0.0
d2085da7-c102-4109-ae4a-9aaaa424f0d7,22,22,0,0.0
d2104339-23a5-471c-b816-34f1843d7e32,149,149,0,0.0
d2349a83-3d30-4cc7-8b32-09ab5cd8946d,26,26,0,0.0
d23a939e-ea4f-48bf-b406-ee0c76839353,181,182,-1,-0.5494505494505495
d248a204-1ae8-45f0-9d83-7fade3078226,21,21,0,0.0
d27e03ab-0dfd-45cc-8b56-299d3da0849f,97,102,-5,-4.901960784313726
d28b350e-4e95-458b-bd41-d9b2edcb9187,21,21,0,0.0
d28fa0d2-bebf-4682-8f3d-396b91748336,31,33,-2,-6.0606060606060606
d2a01fcb-59fc-4ede-8e76-81b6ce24b9b6,49,49,0,0.0
d2e110c9-83b0-497e-b3cb-deea12d0147c,84,84,0,0.0
d2f18e12-397b-407a-9e7c-861ef03236b5,194,199,-5,-2.512562814070352
d2f6a348-f2c8-42a9-a8d0-1cc0aa7fe025,115,115,0,0.0
d2fc5d7c-08ff-4c63-9123-fe262a0c8a7c,24,26,-2,-7.6923076923076925
d317971f-e2a2-4598-b38d-6a9ffcad1938,39,44,-5,-11.363636363636363
d336630a-8eca-4e6b-811f-5c917d1f2e63,109,109,0,0.0
d3394a92-984c-48c2-ae3b-babd934374ff,59,59,0,0.0
d33b27d1-a604-4fe8-bc49-9c454207d48b,74,74,0,0.0
d3697ecb-04ea-441f-9c5e-a14efc77e910,68,68,0,0.0
d37d073f-ccd9-4bca-bf24-6b6fc5e4cca7,64,66,-2,-3.0303030303030303
d3826229-e04c-47ef-b28e-13b05ae59257,44,44,0,0.0
d3852340-12af-4ba8-b458-311ef4da7a2e,198,198,0,0.0
d38ae263-ad3e-4b7c-8030-365ac2b05789,49,49,0,0.0
d38ef1f7-069f-4bfa-b86e-cf40fd002d98,75,75,0,0.0
d3932c8b-61a3-4e01-b363-6039bdbf6b0e,26,26,0,0.0
d39a7edb-d2cb-451b-9884-0706ba913b37,55,56,-1,-1.7857142857142856
d3a9e4a6-4433-4646-bd23-9aa9804029c2,24,24,0,0.0
d3ab851b-b336-47e6-924e-cb6b423eb810,80,82,-2,-2.4390243902439024
d3b32bbc-ae5c-487b-b8af-19fc2e8fe364,151,314,-163,-51.910828025477706
d3be554e-66f9-4fe1-829e-d0a29d447d5f,42,42,0,0.0
d3cb716d-4d3d-4cb6-930f-aa50f89631a9,51,51,0,0.0
d3e2aa9e-2d5c-4254-ab62-d7fd607240fd,27,27,0,0.0
d3f6d8e5-2a83-436c-9a1f-15a0271e1b83,204,205,-1,-0.4878048780487805
d412ed6f-380d-415e-9eb4-e17a3bebf3a5,26,26,0,0.0
d42753b8-bea1-4d3d-a331-908e3847d0aa,63,63,0,0.0
d43bc0a4-d67c-4821-9d65-251fc8d774d9,345,345,0,0.0
d44d474d-6d34-4823-b5b8-f29f291d1577,27,27,0,0.0
d4580c58-ddb0-47e3-8f1c-dd2513625276,201,202,-1,-0.49504950495049505
d45ec34b-da1b-4a3d-acde-66a6faa4e1a7,37,37,0,0.0
d4645314-ddbc-4a31-9e2e-7d409b7534db,85,88,-3,-3.4090909090909087
d47f84aa-a718-48de-8e33-b66b5140a70a,23,23,0,0.0
d486feac-4290-4de1-bb3c-1945f7f5664e,33,33,0,0.0
d4abcea2-5341-4a64-b193-ddc052995785,27,27,0,0.0
d4ad1192-cf92-4bdb-9280-4a7c1cd564b4,181,182,-1,-0.5494505494505495
d4b0caa7-814e-476e-a808-b735ebe115ad,120,120,0,0.0
d4bdcbe5-12c5-4772-b0aa-1215f1072a17,39,39,0,0.0
d4c7c18a-9993-412e-a0ff-0600214cca43,67,67,0,0.0
d4e195a6-405a-418f-8caa-a8118c703e73,162,162,0,0.0
d4e31456-8ab3-4052-9c62-9851a7be4396,64,64,0,0.0
d4e4593b-2122-459c-9d74-badd468b1a4a,33,33,0,0.0
d4e5945f-0817-4134-908f-2e5c377778e6,14,26,-12,-46.15384615384615
d4edd1d3-ba38-4a13-aa08-2a24ed06ed1d,335,547,-212,-38.75685557586837
d4f07d7c-7e77-4ce8-955a-0335ca12ebf1,123,123,0,0.0
d4f318ba-941d-4195-9aa5-78ee615cb283,90,90,0,0.0
d50c7b35-6860-43ab-be05-9388aad17554,74,74,0,0.0
d50fe213-f97e-40c8-a27d-14e4b4983a2c,25,58,-33,-56.896551724137936
d5109643-a03e-45fb-bee9-fc19bd8bf2cc,43,43,0,0.0
d5194cc2-6a60-469d-bf1d-c30bd6ee0ddc,56,56,0,0.0
d51c9991-5cad-4a55-9f6e-30888dd88dd8,336,344,-8,-2.3255813953488373
d51d391c-e5f0-43a2-b62a-6de07168fb7b,120,120,0,0.0
d52848bc-ec53-4829-8d1b-a49efa60e4db,149,151,-2,-1.3245033112582782
d52892d9-b310-460a-81fb-172a5370e965,31,33,-2,-6.0606060606060606
d529635e-2682-4f9a-add5-04e8849b3b95,27,27,0,0.0
d5347f4b-40d9-407e-bf5c-7160325cdd9a,48,48,0,0.0
d53acae4-6d3b-47b5-b50c-2e36f53e7d94,35,35,0,0.0
d5420b94-63ba-4892-8ab9-d84dab27bf33,92,92,0,0.0
d55a80c8-eb02-4ccd-b489-2af0250f7d91,77,77,0,0.0
d56ca574-9fe6-437c-93a3-32cbdb3b1662,68,68,0,0.0
d5750fe3-ae34-4014-a2c7-908a3116d75d,140,140,0,0.0
d5785a82-0976-492f-83a3-986e5132657c,60,60,0,0.0
d59158c9-555e-422f-84a7-bfaec0c3a545,59,59,0,0.0
d59eb649-b962-4779-ba8c-6fc808aff886,93,93,0,0.0
d59ebaae-935b-484d-8b0a-2de10abf0002,21,21,0,0.0
d5a33484-9db3-4345-82ba-24dab89f2b27,29,29,0,0.0
d5b12b61-98c2-42ea-a524-99c970ca8639,59,59,0,0.0
d5b1a17e-fbbb-4bc4-a2ef-7801af676988,186,186,0,0.0
d5c89cc3-be0d-4c2d-9b22-137961c813a6,59,59,0,0.0
d5d4ea61-4ca3-40a6-9c30-22d91b4f48e1,34,34,0,0.0
d5d62bd2-26e3-478b-aecc-eea98b97ec06,37,38,-1,-2.631578947368421
d5d917a8-9b55-42ef-9658-a7da0ca8634e,125,132,-7,-5.303030303030303
d5d9317e-1063-42ad-82e3-923e3db1a8d9,153,155,-2,-1.2903225806451613
d5e34c2f-0967-4c1b-b7d0-1c86fb6628cf,43,43,0,0.0
d5e9e3b7-cd74-45fe-9783-74c173fc62c0,118,118,0,0.0
d5ee494f-ceba-45fa-aff7-80fef2e72c0d,133,133,0,0.0
d5f5a6d1-5b7c-435d-8988-9053ff39c7c1,31,31,0,0.0
d5fc78b2-887f-4681-a00d-a030d6864a20,83,83,0,0.0
d5fdd0da-d3fa-42c4-b223-f7aac0608bc9,42,42,0,0.0
d5fe8ac1-47dd-45fa-b8af-396d575b87a7,57,58,-1,-1.7241379310344827
d600722a-4611-4441-b8d5-b24b0c2bccc0,47,48,-1,-2.083333333333333
d609bc19-4335-4024-9066-55e6a06366a7,283,285,-2,-0.7017543859649122
d6130986-b2ac-4d58-b348-9155e1c5c498,33,33,0,0.0
d61b6ecf-811b-49e7-b7ef-e5ee4961c566,135,159,-24,-15.09433962264151
d6293cc0-cadd-404c-92c7-20fbfe4905b5,27,27,0,0.0
d6377e7a-dead-4179-991f-d54739c0d16e,24,24,0,0.0
d6465d88-ebc3-4154-b3c3-63e7e46ff401,29,29,0,0.0
d64df0de-196c-4961-b71f-7036a38d2186,34,34,0,0.0
d655220c-89e7-41be-b874-c5b6bb5a82d2,61,61,0,0.0
d65e3634-50ad-49c1-a4ee-9fa36107f3cd,36,36,0,0.0
d667a580-5c4b-467a-ad84-1d757826830f,46,46,0,0.0
d6776d45-7e7d-41d2-a490-3b339418ecf9,84,84,0,0.0
d679f356-9207-4880-9875-e6f86bd00cd2,114,114,0,0.0
d67c7604-a5fa-484b-a894-be8bd729e589,84,85,-1,-1.1764705882352942
d67ddeb1-54e2-4724-97fd-305a7a43e60a,188,188,0,0.0
d68a2122-30f7-4186-b89c-7a6e91033d66,123,123,0,0.0
d68d6c3d-134d-4cc4-99c7-7b3d6e698877,100,101,-1,-0.9900990099009901
d6a37a96-a5b0-4c33-b73b-d5a65825ae4e,62,63,-1,-1.5873015873015872
d6bf9f70-0f0e-4b5c-b382-aa334aba6496,121,121,0,0.0
d6c75681-0311-4ca7-af34-00fb2530d12d,34,34,0,0.0
d6cfe315-abae-4eb5-925d-cdfd7adbfd46,222,257,-35,-13.618677042801556
d6d00cee-c6ea-49a8-8e33-11a2d339ee08,26,26,0,0.0
d6d111a6-081f-4c6c-a4d6-3227f87130b5,46,47,-1,-2.127659574468085
d6d739e7-59fe-4206-b4da-a7ceebaafeb6,77,77,0,0.0
d6e04106-0bbf-4943-bba9-a36bfcf2e535,20,20,0,0.0
d6e3e4e1-e471-4815-af89-961e32c357d2,39,39,0,0.0
d6f1264c-0a43-4562-8685-be4461b54de2,164,165,-1,-0.6060606060606061
d6f41390-8ca4-45df-bc22-f807ddb15961,53,53,0,0.0
d72ebd85-62c1-4c3a-b5e3-e2073f1baa91,198,198,0,0.0
d7308de1-845c-4b42-aca7-2596eb9c8475,24,24,0,0.0
d7389988-9217-4458-bcf2-ee9d4f8727fa,120,120,0,0.0
d74b27a0-dbf2-49f8-ac8f-70e924a9230c,27,27,0,0.0
d74b9094-2c87-4497-a66e-1b6abd93793e,25,25,0,0.0
d76e9239-ee3b-4490-bd4d-ed0135d98882,56,58,-2,-3.4482758620689653
d7778216-9525-4e3d-b7e6-979907b1dacb,211,212,-1,-0.4716981132075472
d7823b84-91dc-4c0d-8ea8-7acaef8c7010,33,33,0,0.0
d787152b-c3cb-46e2-8323-f1fc5ae1ec36,35,35,0,0.0
d796625f-2f13-4d8b-be1f-47ad5119881b,28,28,0,0.0
d79dbbe4-588a-4ecf-be0a-87f52bec90fc,72,72,0,0.0
d7bedbe2-7f37-42fb-a965-e748610f853e,38,38,0,0.0
d7c088d6-5142-4d36-80b7-5f90178a5b29,100,100,0,0.0
d7c2c1de-8010-4e52-970e-8cd8b2ff71ab,33,33,0,0.0
d7c8dd74-e2b0-441e-bf18-2cf24b35bf1b,105,105,0,0.0
d7f1d198-2895-4586-8693-e9550e130792,111,111,0,0.0
d7f38c4b-b892-4771-97f5-5c73acb7d058,184,186,-2,-1.0752688172043012
d8164f11-d211-44e1-b01b-aa65c9c1a18e,28,28,0,0.0
d82cfd42-70cf-4d9f-ab74-8ae8d64d0cfa,243,243,0,0.0
d83b7525-5ffb-40db-9a92-0f5fd0677818,66,68,-2,-2.941176470588235
d8407b45-1868-4d53-b352-3ffca679ec43,45,46,-1,-2.1739130434782608
d8549287-fe89-43f8-b6ab-eff36b31e40e,92,133,-41,-30.82706766917293
d862ee90-47e1-4e3c-972c-a8f49fc3768d,22,27,-5,-18.51851851851852
d865888c-b218-4be8-836f-b78280d3162b,34,34,0,0.0
d871d73b-30a8-412a-af00-48ed9d4ff4f4,173,173,0,0.0
d87d8585-cb3b-4a51-b60e-549d8341193a,117,117,0,0.0
d8823fa5-24a7-42cf-b8e8-e9fa113c60c9,107,107,0,0.0
d8a561d1-d452-4877-9d1f-aa0f2d70ea87,46,46,0,0.0
d8a6caab-f388-48bf-b9a4-6e121e2a3263,104,104,0,0.0
d8aebcfd-7472-4d7e-ace5-fec8d5ef8489,88,88,0,0.0
d8ba2b4e-263b-4438-9935-f8bd0315195b,85,85,0,0.0
d8c5ddaa-108c-4e72-b493-a2b2070725ea,25,25,0,0.0
d8ce9356-6d20-4624-9e95-35ad3c7d954e,279,279,0,0.0
d8e41292-aa87-413b-b9a9-c8f895b707e6,82,82,0,0.0
d8e65aff-255b-48a2-a089-af86f9c81b8d,44,55,-11,-20.0
d909af66-763f-416c-b7c5-e14abec6a629,51,51,0,0.0
d90db3e1-fa77-4e96-a304-133186b39408,54,54,0,0.0
d91d107d-790d-40cb-ad67-7f936a1bf082,48,48,0,0.0
d920b330-53f2-4e6a-9ea9-7b0e6b6ce382,86,86,0,0.0
d922b5c3-75b6-4844-b4a6-de1bda4dd312,39,39,0,0.0
d94622a9-1090-4bad-b7f3-8b824abdcb98,161,163,-2,-1.2269938650306749
d95f6eb1-d4c2-4efc-9fc7-5f3698fd2e7d,62,62,0,0.0
d9be58ea-d43e-4433-964d-e471346dddf0,93,93,0,0.0
d9c323c5-bc98-449c-870f-a2f60ec146bb,28,28,0,0.0
d9ee049b-20c0-416d-bac8-26dca9882fa2,182,182,0,0.0
d9f2cd49-d0c3-44d2-be15-c1bd980fef41,72,72,0,0.0
da002ec1-f336-4b0c-9523-cd59fd5aa630,38,38,0,0.0
da03c83c-5c1d-4c81-90d9-d045b0978735,38,38,0,0.0
da093f1d-74e8-40ed-91df-31d3b10a5371,32,32,0,0.0
da0b5c98-bfd8-4e1e-87ab-2fe022c0fc68,42,43,-1,-2.3255813953488373
da0d912e-3c38-485d-b010-12709e5fda4f,160,160,0,0.0
da0dbc88-2626-41af-b3e2-f5299387d577,138,178,-40,-22.47191011235955
da1e4a30-fcf4-471a-8073-3e6672d0d3c5,69,69,0,0.0
da29a432-04a8-431e-8663-ee0d81c3d379,142,142,0,0.0
da3be1b2-a62b-46fc-a581-d6c276b6f756,362,399,-37,-9.273182957393484
da5e5be8-9f86-4def-8a4d-cdb61820e064,37,38,-1,-2.631578947368421
da639c4f-486f-4a0a-a9a4-a728345c194f,174,174,0,0.0
da6a1ec4-4a68-41fc-b617-db33541f5325,40,40,0,0.0
da6c4277-2654-4262-8d63-1f6064dd6b8d,23,23,0,0.0
da73e789-5b49-464b-b75b-04bfd18722ac,60,60,0,0.0
da756501-7151-49b4-ad08-b1e368c35466,67,67,0,0.0
da7d5898-334b-4fae-ae4f-61c104246a5a,371,371,0,0.0
da99c840-07ca-4a69-8b4e-08b3b00481ad,101,101,0,0.0
da9e75f3-bf2e-459e-a64c-6bd37aa59169,163,163,0,0.0
daa53578-dc2c-43e7-b9bc-f875add5e289,29,29,0,0.0
daa8e4d5-6152-400f-96d1-f5ba580bee3a,109,109,0,0.0
daa9e998-7c75-49ef-99f6-f9f6309b3b8c,26,26,0,0.0
dacea601-0bb0-4390-b7ba-c4e61b76ccf0,42,42,0,0.0
dadf80f6-dba0-447c-9843-64048b608693,123,123,0,0.0
dadff35c-c7dd-4878-9909-07a380a07e62,24,26,-2,-7.6923076923076925
daf625dc-5a7a-4f1b-b2bf-3a12a3138dfd,42,42,0,0.0
db02c25b-9b6f-444a-88ef-1b585dbf7130,101,104,-3,-2.8846153846153846
db06ea24-56f1-4f03-af38-2200ff649835,128,129,-1,-0.7751937984496124
db101d5e-5077-4b65-9cd6-6043e18e4353,45,45,0,0.0
db113bad-91ed-43f8-85a0-a746f5b8fd25,162,162,0,0.0
db15bebe-2a2d-4273-96b9-8d5893844cf1,190,191,-1,-0.5235602094240838
db1fa0e5-1051-4f0b-97ce-86f26824559f,82,82,0,0.0
db38f46c-d98a-4bb8-b46c-4ac1cc8ee36c,85,85,0,0.0
db46fa5e-23d2-4e7c-9458-36059348f8c3,163,181,-18,-9.94475138121547
db484d58-7966-4eae-a9a8-fcae9b507b84,60,60,0,0.0
db6df595-fbce-4e85-b9e7-f13dbffbae21,39,39,0,0.0
db84a07c-9dcf-44ea-9a59-1a2b0a4fd5e3,68,68,0,0.0
db84c8be-994f-4887-8cf4-e0a726107273,36,36,0,0.0
db85fe45-0843-4a31-989f-f7e353c06040,69,69,0,0.0
db88e1b2-20a1-4869-bd37-49e18e6e1174,76,76,0,0.0
dba0b73e-2b48-4106-8996-bd1469e31015,149,149,0,0.0
dbac1788-cde3-4226-8cc2-7d5f93fba426,21,21,0,0.0
dbb227dc-79f2-4726-8a2b-8e48307a0cef,25,25,0,0.0
dbb32e23-e1cc-4df9-ab34-5f036b417382,190,190,0,0.0
dbb85522-d1b7-457d-af76-f1b0314da7a1,28,30,-2,-6.666666666666667
dbbb4d51-e706-4c76-9645-9d73904ded68,91,91,0,0.0
dbd61456-34bc-4fd2-b9c9-f769d1fc9926,33,34,-1,-2.941176470588235
dbde5c7c-3bb2-4ad9-a39e-8fa43f55ad19,339,339,0,0.0
dbe420d0-4a85-4691-aa28-510bdebd736d,10,49,-39,-79.59183673469387
dbef15f1-e93f-4c6d-b0eb-42d825c551d9,74,77,-3,-3.896103896103896
dbf1985d-e4ec-4d8b-b281-f84f1dcefcea,54,56,-2,-3.571428571428571
dbfca7c9-9b7c-4f84-a7af-746a65ec07f6,122,122,0,0.0
dc02624a-cb8b-4e5e-8bf8-a67ed4a40ac3,155,155,0,0.0
dc0b97b3-a437-44c8-98ae-7024dc028d7b,121,136,-15,-11.029411764705882
dc0f367a-3e52-4c69-9ef9-0911c5bbb410,79,79,0,0.0
dc1be963-767f-404e-8282-5736126be82f,32,32,0,0.0
dc2f5a41-0d19-496b-b278-d31c06e367d4,23,23,0,0.0
dc387cd5-ce90-4073-8942-87f1ab8a41dd,42,43,-1,-2.3255813953488373
dc472b30-f0a3-44d9-b286-4c55e94989b3,29,29,0,0.0
dc603b35-54c4-4748-b069-c3b347acfe5b,31,31,0,0.0
dc6cb784-1e0d-4f41-8b1c-f6ea67c2e7af,35,36,-1,-2.7777777777777777
dc72c61e-f2ff-4914-9858-eea7317c0e6e,25,26,-1,-3.8461538461538463
dc754dfd-15ca-4818-a64b-c1a406e3a7d2,151,152,-1,-0.6578947368421052
dc78bba4-20af-4c0e-aaf0-6575a7936e8e,59,66,-7,-10.606060606060606
dc7ff053-04bf-45dd-b12f-b4064bee2f32,314,314,0,0.0
dc8a9a38-a7ec-4cb6-9f42-01525c28c49d,19,21,-2,-9.523809523809524
dc8b97db-6159-40ed-b96f-326af9e60eee,161,161,0,0.0
dc8c8809-425a-40c5-a432-b8ec6bf5de06,54,54,0,0.0
dc8d1293-af20-469e-8808-f8dd87c15a0c,29,29,0,0.0
dcaa9693-6634-4992-be34-7986d0054437,53,53,0,0.0
dcb52847-0642-4b63-beb1-0c783fe1e93f,35,35,0,0.0
dcbe5d63-cbfe-4e13-8c6a-2f96a8bf761a,40,40,0,0.0
dcee9b9c-041a-4c63-be3f-8818d538c444,101,101,0,0.0
dd0030c0-11a7-4bbf-86bb-a7d9e37d8387,70,70,0,0.0
dd00e7c8-f9ce-4a5e-9632-7725fd72b29a,75,75,0,0.0
dd022236-8be3-4201-8c18-35d8e5fba50c,35,35,0,0.0
dd12e247-519b-4012-96ac-bd5e6542fec0,188,188,0,0.0
dd20ca24-ba9d-48db-95bc-1930ad614bcc,35,35,0,0.0
dd2ce71b-bd31-4081-8f6f-3c5b5e6e29b4,32,32,0,0.0
dd3e2dce-c8f5-47ba-9128-c7b2e91c0c6e,23,23,0,0.0
dd456854-c46f-4e86-9087-5a47d302e2a1,57,58,-1,-1.7241379310344827
dd469b5a-01f0-4fbf-894d-597d82a36a40,111,112,-1,-0.8928571428571428
dd556552-bc22-42c2-8cb1-7d2936875c1c,25,25,0,0.0
dd63cb1e-7d7e-4d7e-91aa-1eb3d1871a94,66,78,-12,-15.384615384615385
dd7a8731-e695-45ee-84bc-c69f5b13c0ca,46,46,0,0.0
dd7c1656-d60c-473e-b497-a9ce7691dbd3,257,261,-4,-1.532567049808429
dd7f8f69-85dd-4d95-a7ed-bf2eeba74179,1034,1034,0,0.0
dd9a4f05-642c-4d52-8e4e-391b01e9b475,29,29,0,0.0
dda1bc92-b0d6-4be8-a959-ffaab7723266,179,179,0,0.0
dda2f73d-3391-4670-8053-567f735f01d1,63,63,0,0.0
dda9cafc-f4b3-4d5a-aeb4-a1243201b32a,53,53,0,0.0
ddab19f2-3820-4ddd-816a-0c44e282aefd,23,23,0,0.0
ddb03de0-d94e-419e-8011-9164cd197d11,73,73,0,0.0
ddb0a5dc-e837-485a-8dde-5d3a09f5b56e,86,86,0,0.0
ddb14cea-9b29-421a-933a-11e21ed715dc,20,22,-2,-9.090909090909092
ddb20a74-bc83-47ea-bf6e-f2413dea5003,108,109,-1,-0.9174311926605505
ddc36366-8b1f-4c06-b392-b707d0007cfc,79,79,0,0.0
de0c3d96-b4c8-44eb-95f1-1eea834e4964,49,49,0,0.0
de0cbe4e-6019-4b7f-b436-63bf19fe1049,102,102,0,0.0
de0f1fe9-2270-4641-b816-01643b5fd381,21,21,0,0.0
de1475c0-3f28-4216-a3b6-6e33203cdf6b,31,31,0,0.0
de1aab05-b279-43c1-b195-d82bb9ab16ec,32,32,0,0.0
de2793f4-70ef-47e0-b5dc-69064a55f303,45,45,0,0.0
de3077bb-6315-4a4a-9b73-47a2393682b3,33,33,0,0.0
de37c604-099f-4415-98f5-553133bc7037,110,110,0,0.0
de451db2-ebeb-490c-aa6c-8612372db1c7,39,44,-5,-11.363636363636363
de582682-215d-4209-949f-19b4ef62e9fa,99,99,0,0.0
de620519-155a-459c-9846-32fac32c0c63,76,76,0,0.0
de6394ae-f8ca-46a7-b2a8-b69f22e29501,426,426,0,0.0
de6bb3b4-d798-4a63-a508-3b29db673571,30,30,0,0.0
de6c1c30-186d-4624-b69d-b1d58689c7ee,57,57,0,0.0
de77cd67-dfeb-46da-b298-9094d66dfd64,51,55,-4,-7.2727272727272725
de7c4043-2c08-476c-a8d0-416f029a0b3f,57,57,0,0.0
de8c6e7f-fa39-4666-9bab-e819a9f2e718,136,136,0,0.0
de93a2e2-5c7e-4d9e-b30e-3eca34c1726b,18,27,-9,-33.33333333333333
dea0f083-e2bd-4596-9b1e-38ecf1060caf,34,34,0,0.0
deacbe9f-a2e8-47ea-ac1d-1f4100cf2d70,118,121,-3,-2.479338842975207
deb7fee5-2619-4cc3-9ae8-f6a20cd47adf,33,33,0,0.0
deba0373-bec8-44f9-85a3-e0ccfd85144e,94,112,-18,-16.071428571428573
dec0fd26-74c0-4429-9005-708414b6f8a2,60,60,0,0.0
dee2f996-e3bf-4dfb-ac46-03bf92a3cb8f,26,26,0,0.0
dee7b90e-4351-4529-adbc-a67cde67c0eb,92,92,0,0.0
deec4b08-4a16-44b7-8d5b-d43bf359565c,23,23,0,0.0
def43635-c50b-4893-95fe-a09de343a318,81,82,-1,-1.2195121951219512
def59133-e932-435d-b693-9984a38b9bd4,24,24,0,0.0
def6f77a-4667-4256-9e1b-acf28046ee48,81,81,0,0.0
df038fcf-ab8c-4426-a63f-1762c78e7e6c,52,52,0,0.0
df108907-df18-4551-81b5-2a579fdaf053,58,59,-1,-1.694915254237288
df16f50e-fde6-4648-9dae-0a9bda5b41c5,132,132,0,0.0
df25f1c6-027c-4475-95ad-24e84d49c7f7,72,72,0,0.0
df27331b-d031-44a0-8f31-50436a516870,68,69,-1,-1.4492753623188406
df30c99f-af3b-43b0-bdab-864e0a22aba5,167,167,0,0.0
df3880ff-1ba0-425f-a917-f26582f313cb,213,213,0,0.0
df399494-e909-4ec9-a562-5574b1b4701e,214,214,0,0.0
df3e0775-b436-48e8-9923-1bd608b86663,20,20,0,0.0
df5b817b-d5f6-4750-a049-48c83596d00f,26,26,0,0.0
df605bec-e119-4628-853a-a7ead61d1e3a,55,55,0,0.0
df6346bc-49f6-4612-a80c-92b3c4c4a1c8,57,57,0,0.0
df6a3655-7d12-42b5-982d-5ba67117a349,137,138,-1,-0.7246376811594203
df75ac76-e41e-4b37-87ff-c36f133feaff,94,94,0,0.0
df7e2b3a-7dc2-4239-8352-f2dc9981b2e0,47,47,0,0.0
dfa9d312-51d8-4273-9281-75fa6c0dd27f,30,33,-3,-9.090909090909092
dfbe14a4-c5cd-47d7-acf2-8de9f4f104cf,57,70,-13,-18.571428571428573
dfc41ac5-fcf6-4fe8-a5be-ddd15d2d60da,224,224,0,0.0
