user_id,removed_count
24c36df4-7364-4430-8f04-d219842065c8,1
258f1f5e-b246-4dce-bafb-e7461a21b3c9,1
f8c37f3a-10bc-4271-8713-ab419a9de916,1
beb47f76-28d9-494c-93a0-628838b798d3,1
52d0eaa8-85ee-42eb-90c8-178a068f48f7,1
79b7053e-9ddb-4597-ad24-8059e0a42984,1
89b4b586-c94a-4cad-b044-035b20d5f5db,1
16b52a07-1a64-4928-9d04-d9f3b45cb520,1
0e8b315d-5c82-4127-8929-61fd4276bd6f,1
51904fd4-2c6e-473f-8e75-7de456eb0196,1
9633a891-c68f-4d84-b299-16f9a7bb0fd0,1
6959f84d-5856-451c-91c1-b6874e998cc0,1
bfcf5324-2b3f-4406-b278-17bd7c44fb57,1
6cdcca8c-08c7-41da-a8de-3781d6490fa8,1
740c86a2-e358-46b2-8095-002001da8726,1
81c46671-97a9-4473-b5bf-e829b6257549,1
63730c87-55ab-47d3-afa7-c2c1dcdc7444,1
c2f13ea0-1890-4123-ba4e-e63cfc4677b7,1
952fe760-485f-47c2-a4a3-ba7991bb2068,1
df6a3655-7d12-42b5-982d-5ba67117a349,1
7941ed80-a5f6-4d84-b3a5-fe1700b4c4b2,1
1e0112c0-b515-4844-8b5a-52bc9847e598,1
2694008e-2872-477d-92f4-61d37b2a9858,1
8c756217-a3ab-4ef1-8f20-faea025bf93b,1
5bec67dd-7842-40aa-b641-898fb03fc12a,1
4a07f66e-b3f7-45a3-9f8b-84c9a7273a42,1
af900574-197a-4efc-a27b-d8e14a51670b,1
ff49081e-9d27-4a0a-8c89-44581e9719db,1
903c4578-e1de-4b5f-b239-7a3316e7f36c,1
011366d4-1cb9-423a-a3ca-5d249966e549,1
6047b4c3-332c-49ee-be8e-4b4fecb3d932,1
4d5c3abc-ec4d-4bbe-9e80-ee799cef8fca,1
6bfd5cdd-5922-4101-9056-4fc8fabd6d8e,1
54e993c7-7249-4150-b4f6-00386a7e6197,1
6f72c4e8-4ed0-45a3-aea6-7f83ce048cb3,1
7c9195ea-f280-413e-b1c4-ba47bd3b393a,1
