user_id,interval_days,raw_start_weight,raw_weight,raw_weight_loss,raw_loss_pct,filtered_start_weight,filtered_weight,filtered_weight_loss,filtered_loss_pct
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,150,146.963808,150.592544,-3.6287360000000035,-2.469135802469138,146.963808,150.592544,-3.6287360000000035,-2.469135802469138
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,180,146.963808,144.1529998779297,2.8108081220703127,1.9125852550515787,146.963808,144.1529998779297,2.8108081220703127,1.9125852550515787
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,210,146.963808,144.43600463867188,2.527803361328125,1.7200175987057476,146.963808,144.43600463867188,2.527803361328125,1.7200175987057476
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,240,146.963808,142.88148,4.08232799999999,2.7777777777777706,146.963808,142.88148,4.08232799999999,2.7777777777777706
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,270,146.963808,,,,146.963808,,,
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,300,146.963808,,,,146.963808,,,
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,330,146.963808,,,,146.963808,,,
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,360,146.963808,,,,146.963808,,,
76cba2f1-cb14-4c2d-b6e8-f8b4b07f97a0,30,139.706336,,,,139.706336,,,
76cba2f1-cb14-4c2d-b6e8-f8b4b07f97a0,60,139.706336,,,,139.706336,,,
76cba2f1-cb14-4c2d-b6e8-f8b4b07f97a0,90,139.706336,,,,139.706336,,,
76cba2f1-cb14-4c2d-b6e8-f8b4b07f97a0,120,139.706336,139.22801208496094,0.4783239150390557,0.3423781116405885,139.706336,139.22801208496094,0.4783239150390557,0.3423781116405885
76cba2f1-cb14-4c2d-b6e8-f8b4b07f97a0,150,139.706336,136.2270050048828,3.4793309951171807,2.4904604148498897,139.706336,136.2270050048828,3.4793309951171807,2.4904604148498897
76cba2f1-cb14-4c2d-b6e8-f8b4b07f97a0,180,139.706336,132.37001037597656,7.336325624023431,5.2512476055656,139.706336,132.37001037597656,7.336325624023431,5.2512476055656
76cba2f1-cb14-4c2d-b6e8-f8b4b07f97a0,210,139.706336,129.20401000976562,10.502325990234368,7.517429982727747,139.706336,129.20401000976562,10.502325990234368,7.517429982727747
