user_id,removed_count
1f436a40-de4b-4ae0-b94d-73b150cd7a98,1
2469e4cc-85b4-44d6-b51c-b360b95ceee0,2
d7778216-9525-4e3d-b7e6-979907b1dacb,6
e39ea1bf-b033-4ed5-9460-fc24827f3016,7
01c39cb0-85ed-4d34-9b33-24d30766c156,4
daa8e4d5-6152-400f-96d1-f5ba580bee3a,23
ca1e18f0-1f6e-4ee6-b8af-f048d86109e7,51
9a689d3b-b918-4e48-8017-5c2c7b4f70db,6
5f49aa75-779a-4d2e-869c-56f4ef2d5a3b,24
3e361051-4895-47c0-a69c-77d0868fc945,56
6eb15666-9d3f-41b0-bca2-63c48b76db77,1
35d8e051-ff77-4faf-a610-6149427e308b,2
77f2b0f5-62a7-4c33-bb63-c90d2fcf56f4,7
e2c1273a-fe30-413c-bc39-5cd4e96dea0b,2
8ff99dd6-91de-462f-b891-d1e068207b89,8
d1d60a34-b153-4203-8cdc-e2769c2fe78c,4
e95b90be-f7de-498c-af02-9af81c730477,5
5c9f3032-3e41-4448-bae3-9a7df577d715,11
ac18cac5-8f7d-440c-847f-e6f144a8d7fc,7
bfddfd72-b6ca-44e5-8861-e58f33fc1320,11
7ada1f14-8bb7-4aec-97f4-3df956dca04a,3
830d6828-d980-4af1-8296-60a55199215f,1
ca397362-d078-4af7-82da-40772eea9aae,2
240af279-ea09-4a32-a573-cbabd1a86001,3
7befeeef-c821-4b12-a2b5-d49deed619bb,5
0ff89185-83a3-4b10-8727-a5507be5bbcb,20
830ddbc3-0fd4-4499-ba6e-64a4ec3d9ee4,2
0f0c6289-19d4-4343-91bf-124ed270bfdd,19
9e699110-3f15-4663-afd1-a40a1d517dd8,2
5a99920d-4c38-451f-8f62-4f9e685476ea,4
24cab981-29f6-4c8a-9ad4-9fc888eb81fb,16
a1e9004b-0bfa-4d5f-86e5-90213cbd406f,1
84410692-da96-4075-ad52-00396502d47e,11
6805eb77-6249-48bf-92ae-5536c1cc2a24,11
ddc1d089-c5a3-4520-b989-dad78dbe96b7,4
d09d1a3a-777c-41b7-8ad8-0175046fa69d,2
fd119951-78d1-4523-9051-4ef2d0992cfe,17
1929d0d1-a19d-48a1-899a-1824b76f7fe6,5
224c4c81-b09c-48d4-984a-77c8157ed547,3
ce3c0a45-3240-4540-a642-db4c12f900bd,6
13c17dd5-2741-4bb4-8014-870ca5bbcfbf,12
99518101-ca9c-4a76-b86c-cca12a6bbbd6,11
da16edaf-a3ea-4a83-986d-9ce07b3ae2be,6
10e81577-c18d-40e4-bc3d-35b942318f24,4
f11134d5-dc4d-4385-9b5a-fd62f0d5a41a,18
f09b69a1-99f5-414a-a015-6a814e1843b1,6
92dda9ff-ed6a-4c6d-a9fe-e0a4247d3571,2
